epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1644945754620,2022-02-15T11:22:34.620,6291501.000,-0.549,-0.732,-0.732
1644945754659,2022-02-15T11:22:34.659,6291501.000,-0.427,-0.854,-0.915
1644945754700,2022-02-15T11:22:34.700,6291501.000,-0.183,-1.280,-0.854
1644945754740,2022-02-15T11:22:34.740,6291501.000,0.488,-1.768,-0.915
1644945754781,2022-02-15T11:22:34.781,6291501.000,0.610,-2.073,-1.037
1644945754822,2022-02-15T11:22:34.822,6291501.000,0.366,-2.073,-1.402
1644945754862,2022-02-15T11:22:34.862,6291501.500,0.854,-1.707,-1.768
1644945754903,2022-02-15T11:22:34.903,6291501.500,1.280,-1.646,-1.707
1644945754942,2022-02-15T11:22:34.942,6291501.500,0.854,-1.585,-1.280
1644945754983,2022-02-15T11:22:34.983,6291501.500,0.732,-1.768,-0.915
1644945755023,2022-02-15T11:22:35.023,6291501.500,0.366,-2.256,-0.793
1644945755064,2022-02-15T11:22:35.064,6291501.500,0.122,-2.500,-0.915
1644945755105,2022-02-15T11:22:35.105,6291501.500,-0.366,-2.561,-1.159
1644945755144,2022-02-15T11:22:35.144,6291501.500,-0.671,-2.805,-1.463
1644945755185,2022-02-15T11:22:35.185,6291501.500,-0.549,-3.171,-1.585
1644945755225,2022-02-15T11:22:35.225,6291501.500,0.366,-3.720,-1.341
1644945755266,2022-02-15T11:22:35.266,6291501.500,1.585,-4.573,-1.037
1644945755305,2022-02-15T11:22:35.305,6291501.500,2.378,-4.634,-1.646
1644945755346,2022-02-15T11:22:35.346,6291501.500,2.805,-3.476,-2.988
1644945755386,2022-02-15T11:22:35.386,6291502.000,3.476,-1.646,-5.305
1644945755427,2022-02-15T11:22:35.427,6291502.000,3.902,0.244,-7.561
1644945755468,2022-02-15T11:22:35.468,6291502.000,5.122,1.463,-7.134
1644945755508,2022-02-15T11:22:35.508,6291502.000,8.293,4.756,-7.317
1644945755549,2022-02-15T11:22:35.549,6291502.000,11.220,9.939,-11.341
1644945755588,2022-02-15T11:22:35.588,6291502.000,12.134,12.256,-8.415
1644945755629,2022-02-15T11:22:35.629,6291502.000,13.841,11.707,-3.902
1644945755669,2022-02-15T11:22:35.669,6291502.000,11.280,13.232,-0.305
1644945755710,2022-02-15T11:22:35.710,6291502.000,12.317,15.061,2.561
1644945755749,2022-02-15T11:22:35.749,6291502.000,19.878,12.866,-0.122
1644945755790,2022-02-15T11:22:35.790,6291502.000,25.000,11.098,-2.073
1644945755831,2022-02-15T11:22:35.831,6291502.000,29.939,6.341,-3.537
1644945755871,2022-02-15T11:22:35.871,6291502.500,35.183,5.183,-6.951
1644945755912,2022-02-15T11:22:35.912,6291502.500,39.329,7.439,-7.073
1644945755951,2022-02-15T11:22:35.951,6291502.500,41.768,10.061,-3.354
1644945755992,2022-02-15T11:22:35.992,6291502.500,43.110,12.500,-0.549
1644945756032,2022-02-15T11:22:36.032,6291502.500,43.049,14.268,1.098
1644945756073,2022-02-15T11:22:36.073,6291502.500,41.585,15.305,1.280
1644945756114,2022-02-15T11:22:36.114,6291502.500,40.610,14.756,1.707
1644945756154,2022-02-15T11:22:36.154,6291502.500,40.549,12.378,1.341
1644945756195,2022-02-15T11:22:36.195,6291502.500,38.476,8.049,0.610
1644945756234,2022-02-15T11:22:36.234,6291502.500,38.537,6.463,-0.244
1644945756275,2022-02-15T11:22:36.275,6291502.500,38.293,6.280,-0.061
1644945756315,2022-02-15T11:22:36.315,6291502.500,36.341,4.512,1.768
1644945756356,2022-02-15T11:22:36.356,6291502.500,31.037,2.622,1.829
1644945756395,2022-02-15T11:22:36.395,6291503.000,26.280,4.390,0.915
1644945756436,2022-02-15T11:22:36.436,6291503.000,24.634,1.829,2.927
1644945756477,2022-02-15T11:22:36.477,6291503.000,22.622,-2.134,2.317
1644945756517,2022-02-15T11:22:36.517,6291503.000,18.720,-1.829,-1.220
1644945756558,2022-02-15T11:22:36.558,6291503.000,18.354,-8.049,-1.585
1644945756597,2022-02-15T11:22:36.597,6291503.000,16.585,-11.829,-1.829
1644945756638,2022-02-15T11:22:36.638,6291503.000,14.146,-9.512,-4.207
1644945756678,2022-02-15T11:22:36.678,6291503.000,9.756,-1.646,-3.963
1644945756719,2022-02-15T11:22:36.719,6291503.000,5.305,6.402,0.305
1644945756759,2022-02-15T11:22:36.759,6291503.000,3.110,12.134,2.134
1644945756800,2022-02-15T11:22:36.800,6291503.000,1.890,14.207,1.402
1644945756841,2022-02-15T11:22:36.841,6291503.000,1.951,15.366,-0.488
1644945756880,2022-02-15T11:22:36.880,6291503.000,1.341,19.024,-2.561
1644945756921,2022-02-15T11:22:36.921,6291503.500,0.671,23.720,-1.341
1644945756961,2022-02-15T11:22:36.961,6291503.500,-0.488,27.134,0.122
1644945757002,2022-02-15T11:22:37.002,6291503.500,0.183,29.756,0.122
1644945757041,2022-02-15T11:22:37.041,6291503.500,0.244,30.610,0.915
1644945757082,2022-02-15T11:22:37.082,6291503.500,0.427,29.268,1.280
1644945757123,2022-02-15T11:22:37.123,6291503.500,0.427,26.951,1.402
1644945757163,2022-02-15T11:22:37.163,6291503.500,0.061,25.000,2.073
1644945757204,2022-02-15T11:22:37.204,6291503.500,0.427,22.134,2.500
1644945757243,2022-02-15T11:22:37.243,6291503.500,0.793,18.415,1.951
1644945757284,2022-02-15T11:22:37.284,6291503.500,1.280,14.329,0.976
1644945757324,2022-02-15T11:22:37.324,6291503.500,1.341,10.732,0.366
1644945757365,2022-02-15T11:22:37.365,6291503.500,1.524,7.866,0.549
1644945757405,2022-02-15T11:22:37.405,6291504.000,2.378,5.305,0.732
1644945757446,2022-02-15T11:22:37.446,6291504.000,1.463,2.683,0.671
1644945757487,2022-02-15T11:22:37.487,6291504.000,2.256,1.524,-0.427
1644945757526,2022-02-15T11:22:37.526,6291504.000,4.390,2.378,-0.671
1644945757567,2022-02-15T11:22:37.567,6291504.000,4.817,3.293,0.000
1644945757607,2022-02-15T11:22:37.607,6291504.000,5.061,5.427,0.610
1644945757648,2022-02-15T11:22:37.648,6291504.000,5.610,6.159,0.793
1644945757687,2022-02-15T11:22:37.687,6291504.000,5.122,5.488,0.305
1644945757728,2022-02-15T11:22:37.728,6291504.000,4.268,2.866,-0.122
1644945757769,2022-02-15T11:22:37.769,6291504.000,4.634,-0.488,-0.549
1644945757809,2022-02-15T11:22:37.809,6291504.000,5.305,-4.878,-0.976
1644945757850,2022-02-15T11:22:37.850,6291504.000,6.829,-8.354,-1.463
1644945757889,2022-02-15T11:22:37.889,6291504.000,6.524,-9.512,-1.098
1644945757930,2022-02-15T11:22:37.930,6291504.500,5.793,-8.902,-0.671
1644945757970,2022-02-15T11:22:37.970,6291504.500,5.244,-8.415,-0.732
1644945758011,2022-02-15T11:22:38.011,6291504.500,5.488,-7.988,-1.037
1644945758051,2022-02-15T11:22:38.051,6291504.500,4.756,-6.890,-0.854
1644945758092,2022-02-15T11:22:38.092,6291504.500,4.024,-5.183,-0.854
1644945758133,2022-02-15T11:22:38.133,6291504.500,2.866,-2.927,-0.976
1644945758172,2022-02-15T11:22:38.172,6291504.500,1.098,0.549,-0.610
1644945758213,2022-02-15T11:22:38.213,6291504.500,-0.305,4.634,-0.183
1644945758253,2022-02-15T11:22:38.253,6291504.500,-1.524,8.110,0.061
1644945758294,2022-02-15T11:22:38.294,6291504.500,-2.927,10.976,-0.305
1644945758333,2022-02-15T11:22:38.333,6291504.500,-2.134,11.524,0.183
1644945758374,2022-02-15T11:22:38.374,6291504.500,-1.341,10.366,0.305
1644945758415,2022-02-15T11:22:38.415,6291504.500,-1.402,8.354,-0.183
1644945758455,2022-02-15T11:22:38.455,6291505.000,-0.610,4.329,-0.915
1644945758496,2022-02-15T11:22:38.496,6291505.000,1.707,1.585,-1.220
1644945758535,2022-02-15T11:22:38.535,6291505.000,2.561,2.012,-1.463
1644945758576,2022-02-15T11:22:38.576,6291505.000,0.854,2.256,-1.890
1644945758616,2022-02-15T11:22:38.616,6291505.000,0.305,0.732,-1.768
1644945758657,2022-02-15T11:22:38.657,6291505.000,0.793,-2.561,-2.622
1644945758697,2022-02-15T11:22:38.697,6291505.000,1.768,-6.280,-3.354
1644945758738,2022-02-15T11:22:38.738,6291505.000,2.561,-9.390,-3.293
1644945758779,2022-02-15T11:22:38.779,6291505.000,2.500,-13.232,-2.683
1644945758818,2022-02-15T11:22:38.818,6291505.000,1.768,-18.293,-2.317
1644945758859,2022-02-15T11:22:38.859,6291505.000,2.378,-23.720,-2.622
1644945758899,2022-02-15T11:22:38.899,6291505.000,2.866,-27.073,-3.049
1644945758940,2022-02-15T11:22:38.940,6291505.500,3.537,-25.000,-3.476
1644945758979,2022-02-15T11:22:38.979,6291505.500,3.415,-21.341,-2.683
1644945759020,2022-02-15T11:22:39.020,6291505.500,1.707,-21.341,-1.707
1644945759061,2022-02-15T11:22:39.061,6291505.500,3.963,-21.951,-2.378
1644945759101,2022-02-15T11:22:39.101,6291505.500,3.537,-22.134,-4.451
1644945759142,2022-02-15T11:22:39.142,6291505.500,-1.098,-20.976,-8.598
1644945759181,2022-02-15T11:22:39.181,6291505.500,-7.134,-19.573,-11.890
1644945759222,2022-02-15T11:22:39.222,6291505.500,-6.829,-16.890,-12.683
1644945759262,2022-02-15T11:22:39.262,6291505.500,-4.756,-7.805,-11.524
1644945759303,2022-02-15T11:22:39.303,6291505.500,-3.415,2.744,-9.756
1644945759343,2022-02-15T11:22:39.343,6291505.500,-2.195,8.659,-7.378
1644945759384,2022-02-15T11:22:39.384,6291505.500,-0.488,10.000,-5.000
1644945759425,2022-02-15T11:22:39.425,6291505.500,-1.402,8.841,-4.268
1644945759464,2022-02-15T11:22:39.464,6291506.000,-2.683,2.927,-2.317
1644945759505,2022-02-15T11:22:39.505,6291506.000,-1.463,-5.854,-1.463
1644945759545,2022-02-15T11:22:39.545,6291506.000,2.195,-12.561,-5.366
1644945759586,2022-02-15T11:22:39.586,6291506.000,4.573,-13.598,-8.659
1644945759625,2022-02-15T11:22:39.625,6291506.000,2.073,-10.610,-4.634
1644945759666,2022-02-15T11:22:39.666,6291506.000,0.183,-8.415,0.732
1644945759707,2022-02-15T11:22:39.707,6291506.000,-0.305,-6.951,0.549
1644945759747,2022-02-15T11:22:39.747,6291506.000,-0.488,-7.073,-1.159
1644945759788,2022-02-15T11:22:39.788,6291506.000,-0.061,-7.683,-1.585
1644945759827,2022-02-15T11:22:39.827,6291506.000,-0.122,-8.232,-3.537
1644945759868,2022-02-15T11:22:39.868,6291506.000,0.427,-8.598,-4.512
1644945759908,2022-02-15T11:22:39.908,6291506.000,0.244,-8.171,-1.585
1644945759949,2022-02-15T11:22:39.949,6291506.000,0.671,-8.780,1.524
1644945759989,2022-02-15T11:22:39.989,6291506.500,0.854,-9.207,2.622
1644945760030,2022-02-15T11:22:40.030,6291506.500,-0.183,-8.476,3.171
1644945760071,2022-02-15T11:22:40.071,6291506.500,0.244,-7.622,2.622
1644945760110,2022-02-15T11:22:40.110,6291506.500,1.280,-6.646,0.793
1644945760151,2022-02-15T11:22:40.151,6291506.500,1.768,-5.366,-0.610
1644945760191,2022-02-15T11:22:40.191,6291506.500,1.890,-4.573,-1.220
1644945760232,2022-02-15T11:22:40.232,6291506.500,1.768,-3.902,-1.220
1644945760271,2022-02-15T11:22:40.271,6291506.500,1.280,-3.232,-0.488
1644945760312,2022-02-15T11:22:40.312,6291506.500,0.305,-2.378,0.000
1644945760353,2022-02-15T11:22:40.353,6291506.500,0.671,-1.829,0.122
1644945760393,2022-02-15T11:22:40.393,6291506.500,0.976,-1.341,-0.549
1644945760434,2022-02-15T11:22:40.434,6291506.500,2.256,-1.707,-1.463
1644945760473,2022-02-15T11:22:40.473,6291507.000,3.537,-1.829,-1.951
1644945760514,2022-02-15T11:22:40.514,6291507.000,3.780,-1.463,-1.829
1644945760554,2022-02-15T11:22:40.554,6291507.000,3.171,-0.671,-1.646
1644945760595,2022-02-15T11:22:40.595,6291507.000,1.768,0.610,-1.220
1644945760635,2022-02-15T11:22:40.635,6291507.000,1.524,0.915,-0.244
1644945760676,2022-02-15T11:22:40.676,6291507.000,0.976,1.280,0.000
1644945760717,2022-02-15T11:22:40.717,6291507.000,0.549,1.159,0.000
1644945760756,2022-02-15T11:22:40.756,6291507.000,0.061,0.610,0.000
1644945760797,2022-02-15T11:22:40.797,6291507.000,0.244,0.122,-0.183
1644945760837,2022-02-15T11:22:40.837,6291507.000,0.305,0.244,-0.305
1644945760878,2022-02-15T11:22:40.878,6291507.000,0.610,-0.488,-0.183
1644945760917,2022-02-15T11:22:40.917,6291507.000,1.159,-1.098,0.305
1644945760958,2022-02-15T11:22:40.958,6291507.000,0.915,-1.159,0.183
1644945760999,2022-02-15T11:22:40.999,6291507.500,0.732,-1.524,-0.488
1644945761039,2022-02-15T11:22:41.039,6291507.500,1.037,-1.707,-0.732
1644945761080,2022-02-15T11:22:41.080,6291507.500,0.976,-1.585,-0.610
1644945761119,2022-02-15T11:22:41.119,6291507.500,0.671,-1.159,-0.305
1644945761160,2022-02-15T11:22:41.160,6291507.500,0.427,-0.610,-0.061
1644945761200,2022-02-15T11:22:41.200,6291507.500,0.183,-0.366,-0.488
1644945761241,2022-02-15T11:22:41.241,6291507.500,-0.610,-0.244,-0.915
1644945761281,2022-02-15T11:22:41.281,6291507.500,-0.976,-0.671,-1.524
1644945761322,2022-02-15T11:22:41.322,6291507.500,-0.854,-1.280,-3.171
1644945761363,2022-02-15T11:22:41.363,6291507.500,-0.915,-0.915,-3.963
1644945761402,2022-02-15T11:22:41.402,6291507.500,-1.037,0.549,-2.927
1644945761443,2022-02-15T11:22:41.443,6291507.500,-1.098,1.768,-1.159
1644945761483,2022-02-15T11:22:41.483,6291507.500,-0.854,2.378,0.732
1644945761524,2022-02-15T11:22:41.524,6291508.000,-0.732,3.232,2.134
1644945761563,2022-02-15T11:22:41.563,6291508.000,-1.220,2.744,2.378
1644945761604,2022-02-15T11:22:41.604,6291508.000,-0.976,1.829,1.829
1644945761645,2022-02-15T11:22:41.645,6291508.000,-0.549,1.280,1.037
1644945761685,2022-02-15T11:22:41.685,6291508.000,0.305,0.793,0.305
1644945761726,2022-02-15T11:22:41.726,6291508.000,1.220,1.585,0.183
1644945761765,2022-02-15T11:22:41.765,6291508.000,0.793,2.988,0.671
1644945761806,2022-02-15T11:22:41.806,6291508.000,0.427,3.780,1.524
1644945761846,2022-02-15T11:22:41.846,6291508.000,-0.183,4.085,1.341
1644945761887,2022-02-15T11:22:41.887,6291508.000,-1.220,3.902,0.732
1644945761927,2022-02-15T11:22:41.927,6291508.000,-1.098,3.659,0.305
1644945761968,2022-02-15T11:22:41.968,6291508.000,-1.463,3.232,0.061
1644945762009,2022-02-15T11:22:42.009,6291508.500,-1.402,2.439,0.061
1644945762048,2022-02-15T11:22:42.048,6291508.500,-0.793,0.915,0.610
1644945762089,2022-02-15T11:22:42.089,6291508.500,0.000,-0.366,0.854
1644945762129,2022-02-15T11:22:42.129,6291508.500,-0.427,-0.854,0.671
1644945762170,2022-02-15T11:22:42.170,6291508.500,-0.854,-0.854,0.732
1644945762209,2022-02-15T11:22:42.209,6291508.500,-0.549,-1.159,0.732
1644945762250,2022-02-15T11:22:42.250,6291508.500,-0.488,-1.280,0.183
1644945762291,2022-02-15T11:22:42.291,6291508.500,-0.488,-0.915,0.061
1644945762331,2022-02-15T11:22:42.331,6291508.500,-0.305,-1.037,0.122
1644945762372,2022-02-15T11:22:42.372,6291508.500,-0.183,-1.341,0.000
1644945762411,2022-02-15T11:22:42.411,6291508.500,0.122,-1.585,0.122
1644945762452,2022-02-15T11:22:42.452,6291508.500,0.427,-1.768,0.183
1644945762492,2022-02-15T11:22:42.492,6291508.500,0.732,-1.890,0.183
1644945762533,2022-02-15T11:22:42.533,6291509.000,1.402,-1.951,0.305
1644945762573,2022-02-15T11:22:42.573,6291509.000,1.280,-1.280,0.183
1644945762614,2022-02-15T11:22:42.614,6291509.000,0.671,-0.549,0.305
1644945762655,2022-02-15T11:22:42.655,6291509.000,0.915,-0.610,0.244
1644945762694,2022-02-15T11:22:42.694,6291509.000,1.159,-0.427,-0.122
1644945762735,2022-02-15T11:22:42.735,6291509.000,0.244,0.183,-0.305
1644945762775,2022-02-15T11:22:42.775,6291509.000,0.549,0.793,0.122
1644945762816,2022-02-15T11:22:42.816,6291509.000,1.098,1.890,0.000
1644945762855,2022-02-15T11:22:42.855,6291509.000,0.976,3.110,-0.488
1644945762896,2022-02-15T11:22:42.896,6291509.000,1.280,4.146,-0.305
1644945762937,2022-02-15T11:22:42.937,6291509.000,1.585,5.244,-0.366
1644945762977,2022-02-15T11:22:42.977,6291509.000,1.463,6.463,-0.488
1644945763018,2022-02-15T11:22:43.018,6291509.000,1.037,7.439,-0.183
1644945763057,2022-02-15T11:22:43.057,6291510.000,0.122,7.866,0.427
1644945763098,2022-02-15T11:22:43.098,6291510.000,-0.854,7.500,0.488
1644945763138,2022-02-15T11:22:43.138,6291510.000,-0.793,6.463,0.610
1644945763179,2022-02-15T11:22:43.179,6291510.000,-0.183,5.000,0.488
1644945763219,2022-02-15T11:22:43.219,6291510.000,0.366,3.415,0.366
1644945763260,2022-02-15T11:22:43.260,6291510.000,1.159,1.707,0.305
1644945763301,2022-02-15T11:22:43.301,6291510.000,0.671,0.488,-0.305
1644945763340,2022-02-15T11:22:43.340,6291510.000,0.610,-0.366,-0.732
1644945763381,2022-02-15T11:22:43.381,6291510.000,0.915,-0.854,-0.610
1644945763421,2022-02-15T11:22:43.421,6291510.000,1.037,-1.159,-0.671
1644945763462,2022-02-15T11:22:43.462,6291510.000,0.915,-0.854,-0.793
1644945763501,2022-02-15T11:22:43.501,6291510.000,0.854,-0.854,-0.854
1644945763542,2022-02-15T11:22:43.542,6291510.500,0.671,-1.037,-1.220
1644945763583,2022-02-15T11:22:43.583,6291510.500,0.671,-1.890,-1.220
1644945763623,2022-02-15T11:22:43.623,6291510.500,0.915,-3.232,-1.402
1644945763664,2022-02-15T11:22:43.664,6291510.500,1.159,-4.451,-1.646
1644945763703,2022-02-15T11:22:43.703,6291510.500,1.220,-5.305,-1.463
1644945763744,2022-02-15T11:22:43.744,6291510.500,0.671,-5.183,-0.976
1644945763784,2022-02-15T11:22:43.784,6291510.500,-0.366,-5.061,-0.305
1644945763825,2022-02-15T11:22:43.825,6291510.500,-0.488,-5.549,1.402
1644945763865,2022-02-15T11:22:43.865,6291510.500,-0.244,-6.220,2.988
1644945763906,2022-02-15T11:22:43.906,6291510.500,-1.646,-8.902,3.354
1644945763947,2022-02-15T11:22:43.947,6291510.500,0.610,-13.537,1.402
1644945763986,2022-02-15T11:22:43.986,6291510.500,0.610,-13.537,-1.768
1644945764027,2022-02-15T11:22:44.027,6291510.500,1.768,-13.476,-2.012
1644945764067,2022-02-15T11:22:44.067,6291511.000,2.683,-9.268,0.366
1644945764108,2022-02-15T11:22:44.108,6291511.000,2.012,-5.244,2.744
1644945764147,2022-02-15T11:22:44.147,6291511.000,-0.549,-3.476,4.085
1644945764188,2022-02-15T11:22:44.188,6291511.000,-1.159,-3.902,2.439
1644945764229,2022-02-15T11:22:44.229,6291511.000,-3.476,-3.780,-0.549
1644945764269,2022-02-15T11:22:44.269,6291511.000,-7.073,-5.976,-1.220
1644945764310,2022-02-15T11:22:44.310,6291511.000,-7.134,-9.024,0.610
1644945764349,2022-02-15T11:22:44.349,6291511.000,-3.171,-11.524,2.195
1644945764390,2022-02-15T11:22:44.390,6291511.000,1.463,-8.598,1.402
1644945764430,2022-02-15T11:22:44.430,6291511.000,1.829,-2.500,3.841
1644945764471,2022-02-15T11:22:44.471,6291511.000,-1.768,-0.122,7.134
1644945764511,2022-02-15T11:22:44.511,6291511.000,-4.512,-1.829,7.378
1644945764552,2022-02-15T11:22:44.552,6291511.000,-5.244,-4.756,7.378
1644945764593,2022-02-15T11:22:44.593,6291511.500,-2.927,-6.220,7.866
1644945764632,2022-02-15T11:22:44.632,6291511.500,-3.110,-5.610,8.720
1644945764673,2022-02-15T11:22:44.673,6291511.500,-4.695,-5.976,10.732
1644945764713,2022-02-15T11:22:44.713,6291511.500,-4.939,-6.646,13.963
1644945764754,2022-02-15T11:22:44.754,6291511.500,-4.085,-5.976,17.927
1644945764793,2022-02-15T11:22:44.793,6291511.500,-4.329,-3.841,23.110
1644945764834,2022-02-15T11:22:44.834,6291511.500,-3.902,-1.585,28.780
1644945764875,2022-02-15T11:22:44.875,6291511.500,-4.329,0.610,31.768
1644945764915,2022-02-15T11:22:44.915,6291511.500,-3.415,1.341,30.549
1644945764956,2022-02-15T11:22:44.956,6291511.500,-2.805,1.585,23.720
1644945764995,2022-02-15T11:22:44.995,6291511.500,-3.841,2.683,13.902
1644945765036,2022-02-15T11:22:45.036,6291511.500,-4.207,-0.732,5.549
1644945765076,2022-02-15T11:22:45.076,6291511.500,-1.220,-6.951,-0.671
1644945765117,2022-02-15T11:22:45.117,6291512.000,3.110,-8.476,-5.610
1644945765157,2022-02-15T11:22:45.157,6291512.000,3.476,-6.768,-7.073
1644945765198,2022-02-15T11:22:45.198,6291512.000,1.524,-4.878,-5.427
1644945765239,2022-02-15T11:22:45.239,6291512.000,0.854,-1.280,-3.963
1644945765278,2022-02-15T11:22:45.278,6291512.000,0.305,1.707,-2.500
1644945765319,2022-02-15T11:22:45.319,6291512.000,0.488,2.683,-1.220
1644945765359,2022-02-15T11:22:45.359,6291512.000,1.220,1.890,-1.037
1644945765400,2022-02-15T11:22:45.400,6291512.000,2.195,0.488,-1.220
1644945765439,2022-02-15T11:22:45.439,6291512.000,1.707,0.915,-1.463
1644945765480,2022-02-15T11:22:45.480,6291512.000,1.585,1.037,-1.646
1644945765521,2022-02-15T11:22:45.521,6291512.000,1.890,0.366,-1.768
1644945765561,2022-02-15T11:22:45.561,6291512.000,1.463,0.549,-2.195
1644945765602,2022-02-15T11:22:45.602,6291512.500,1.280,0.610,-2.500
1644945765641,2022-02-15T11:22:45.641,6291512.500,1.829,0.854,-2.317
1644945765682,2022-02-15T11:22:45.682,6291512.500,1.159,1.768,-1.646
1644945765722,2022-02-15T11:22:45.722,6291512.500,0.793,2.500,-1.220
1644945765763,2022-02-15T11:22:45.763,6291512.500,1.220,2.439,-1.341
1644945765803,2022-02-15T11:22:45.803,6291512.500,0.793,2.073,-1.280
1644945765844,2022-02-15T11:22:45.844,6291512.500,0.000,1.646,-1.524
1644945765885,2022-02-15T11:22:45.885,6291512.500,0.427,1.098,-1.524
1644945765924,2022-02-15T11:22:45.924,6291512.500,0.183,0.915,-1.402
1644945765965,2022-02-15T11:22:45.965,6291512.500,-1.098,0.305,-1.341
1644945766005,2022-02-15T11:22:46.005,6291512.500,-0.427,-0.244,-1.280
1644945766046,2022-02-15T11:22:46.046,6291512.500,-0.183,-0.915,-1.341
1644945766085,2022-02-15T11:22:46.085,6291512.500,-0.122,-0.732,-1.402
1644945766126,2022-02-15T11:22:46.126,6291513.000,0.061,0.793,-1.524
1644945766167,2022-02-15T11:22:46.167,6291513.000,0.732,2.317,-0.976
1644945766207,2022-02-15T11:22:46.207,6291513.000,0.915,2.927,-0.549
1644945766248,2022-02-15T11:22:46.248,6291513.000,1.098,2.256,-0.610
1644945766287,2022-02-15T11:22:46.287,6291513.000,1.402,0.793,0.244
1644945766328,2022-02-15T11:22:46.328,6291513.000,1.220,-1.220,0.854
1644945766368,2022-02-15T11:22:46.368,6291513.000,1.341,-2.378,0.854
1644945766409,2022-02-15T11:22:46.409,6291513.000,1.280,-2.805,1.037
1644945766449,2022-02-15T11:22:46.449,6291513.000,1.098,-3.476,1.463
1644945766490,2022-02-15T11:22:46.490,6291513.000,1.159,-4.207,0.915
1644945766531,2022-02-15T11:22:46.531,6291513.000,1.341,-4.756,-0.427
1644945766570,2022-02-15T11:22:46.570,6291513.000,1.585,-5.183,-1.341
1644945766611,2022-02-15T11:22:46.611,6291513.000,1.707,-5.061,-1.768
1644945766651,2022-02-15T11:22:46.651,6291513.500,0.793,-4.817,-1.159
1644945766692,2022-02-15T11:22:46.692,6291513.500,0.244,-4.939,-0.305
1644945766731,2022-02-15T11:22:46.731,6291513.500,0.000,-5.427,-0.488
1644945766772,2022-02-15T11:22:46.772,6291513.500,0.366,-5.183,-0.854
1644945766813,2022-02-15T11:22:46.813,6291513.500,0.671,-4.756,-0.854
1644945766853,2022-02-15T11:22:46.853,6291513.500,0.305,-4.634,-0.854
1644945766894,2022-02-15T11:22:46.894,6291513.500,0.183,-4.207,-0.671
1644945766933,2022-02-15T11:22:46.933,6291513.500,0.244,-3.963,-0.732
